arm,snr0,retarded_age,fisher_information,sqrt_fisher,crlb,detectable
DIRECT_PHYSICAL,1.0,120.00038218551549,1.8483126327144322e-191,4.299200661418856e-96,5.410340124827258e+190,False
DIRECT_PHYSICAL,100.0,0.0003821855154910736,230.25304573699606,15.174091265607837,0.004343047870655482,True
DIRECT_PHYSICAL,100.0,4.000382185515491,239.73019730732048,15.483223091698978,0.004171356012851635,True
DIRECT_PHYSICAL,100.0,8.000382185515491,235.96458630827487,15.361138835004223,0.00423792407007022,True
DIRECT_PHYSICAL,100.0,12.000382185515491,242.67819134457187,15.57813183101786,0.004120683422187404,True
DIRECT_PHYSICAL,100.0,16.00038218551549,256.4325982988891,16.013512990561726,0.0038996602094809882,True
DIRECT_PHYSICAL,100.0,20.00038218551549,272.5050973482537,16.507728412723953,0.0036696561265495476,True
DIRECT_PHYSICAL,100.0,24.00038218551549,289.1756747194602,17.00516611854939,0.003458105530384381,True
DIRECT_PHYSICAL,100.0,28.00038218551549,300.9380212106796,17.347565281925863,0.0033229433621480603,True
DIRECT_PHYSICAL,100.0,32.00038218551549,305.77396790199896,17.486393793518403,0.0032703895850300165,True
DIRECT_PHYSICAL,100.0,36.00038218551549,293.7180065126081,17.138203129634334,0.0034046261305980714,True
DIRECT_PHYSICAL,100.0,40.00038218551549,246.93127685110852,15.714047118775879,0.004049709752252111,True
DIRECT_PHYSICAL,100.0,44.00038218551549,190.4959939471646,13.802028617097003,0.00524945422357468,True
DIRECT_PHYSICAL,100.0,48.00038218551549,136.8020864876707,11.696242408896572,0.007309830030188357,True
DIRECT_PHYSICAL,100.0,52.00038218551549,85.56817234251723,9.2503066080275,0.011686588279543265,True
DIRECT_PHYSICAL,100.0,56.00038218551549,36.019884082668234,6.0016567781462005,0.027762443591015668,True
DIRECT_PHYSICAL,100.0,60.00038218551549,4.392434899810419,2.0958136605648936,0.22766415958564595,True
DIRECT_PHYSICAL,100.0,64.00038218551549,0.04314191951212419,0.20770632997606064,23.1793117067721,False
DIRECT_PHYSICAL,100.0,68.00038218551549,1.862035172769938e-05,0.004315130557433851,53704.67833389064,False
DIRECT_PHYSICAL,100.0,72.00038218551549,2.8340515955674276e-10,1.683464165216304e-05,3528517270.342011,False
DIRECT_PHYSICAL,100.0,76.00038218551549,1.3688233275384742e-16,1.1699672335319799e-08,7305544695810223.0,False
DIRECT_PHYSICAL,100.0,80.00038218551549,1.9923365344170003e-24,1.411501517681437e-12,5.019232357211284e+23,False
DIRECT_PHYSICAL,100.0,84.00038218551549,8.5236662788487e-34,2.919531859536508e-17,1.173204073558674e+33,False
DIRECT_PHYSICAL,100.0,88.00038218551549,1.058696129978011e-44,1.0289296039953419e-22,9.445580952683467e+43,False
DIRECT_PHYSICAL,100.0,92.00038218551549,3.793195130313839e-57,6.158892051589993e-29,2.6362999150989176e+56,False
DIRECT_PHYSICAL,100.0,96.00038218551549,3.906603449330517e-71,6.25028275306847e-36,2.5597683844040328e+70,False
DIRECT_PHYSICAL,100.0,100.00038218551549,1.1541848694926273e-86,1.0743299630433043e-43,8.664123282430431e+85,False
DIRECT_PHYSICAL,100.0,104.00038218551549,9.770234261363443e-104,3.125737394817972e-52,1.0235169119276054e+103,False
